flight id:2e01
flight code:F-16A
date:2011-06-01
from:sochi-adler
to:krymsk
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:1.9932750994631374
drag coef:0.09672511727670352

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading
1306895097.47,6.9094206,3.4287976,24000.0335764,-19.4,5.3,238.5,2391605.0305995997,-1194539.6051544,-1.0
1306895099.92,6.9054695,3.4269565,24000.0335764,-19.4,5.3,235.7,2390597.6158692,-1195336.8492744,-1.0
1306895101.25,6.9033949,3.4258992,24000.0335764,-19.4,5.3,234.3,2390072.4518104,-1195788.4569003999,-1.0
1306895103.69,6.8996871,3.423839,24000.0335764,-19.4,5.3,231.6,2389140.9229092,-1196657.7810752,-1.0
1306895106.81,6.8951609,3.420992,24000.0335764,-19.4,5.3,228.2,2388017.8257604004,-1197840.1301944,-1.0
1306895107.39,6.8943472,3.420437,24000.0335764,-19.4,5.3,227.5,2387817.6945204004,-1198068.3454248,-1.0
1306895108.78,6.8924399,3.4190792,24000.0335764,-19.4,5.3,226.0,2387350.9950304003,-1198624.2509543998,-1.0
1306895112.41,6.8877087,3.4153231,24000.0335764,-19.4,5.3,222.0,2386209.4923692,-1200144.6906356001,-1.0
1306895113.12,6.8868315,3.4145576,24000.0335764,-19.4,5.3,221.2,2386000.73252,-1200451.7772596,-1.0
1306895114.76,6.8848687,3.4127539,24000.0335764,-19.4,5.3,219.4,2385537.5107204,-1201172.11849,-1.0
1306895118.55,6.8806556,3.4083828,24000.0335764,-19.4,5.3,215.3,2384563.9214504003,-1202900.3993852,-1.0
1306895118.82,6.8803744,3.4080624,24000.0335764,-19.4,5.3,215.0,2384500.1747292,-1203026.2195992,-1.0
1306895119.92,6.8792468,3.4067353,24000.0335764,-19.4,5.3,213.8,2384246.30333,-1203546.1015056001,-1.0
1306895123.02,6.8763013,3.4028963,24000.0335764,-19.4,5.3,210.4,2383598.33743,-1205040.1304247999,-1.0
1306895123.79,6.8756193,3.4019152,24000.0335764,-19.4,5.3,209.5,2383452.3400499998,-1205419.6908044,-1.0
1306895125.88,6.8738849,3.3992218,24000.0335764,-19.4,5.3,207.2,2383088.98702,-1206457.3548796,-1.0
1306895128.18,6.8721587,3.3961853,24000.0335764,-19.4,5.3,204.7,2382742.2350404,-1207619.8877252,-1.0
1306895129.66,6.8711527,3.3941975,24000.0335764,-19.4,5.3,203.1,2382549.28884,-1208376.9415552001,-1.0
1306895131.77,6.8698584,3.3913126,24000.0335764,-19.4,5.3,200.8,2382314.70878,-1209470.6095692,-1.0
1306895132.97,6.8691981,3.38965,24000.0335764,-19.4,5.3,199.4,2382202.9633696,-1210098.0702192,-1.0
1306895136.44,6.8676028,3.3847614,24000.0335764,-19.4,5.3,195.6,2381969.8268792,-1211932.2566296,-1.0
1306895137.14,6.8673365,3.3837556,24000.0335764,-19.4,5.3,194.8,2381938.8557495996,-1212307.7159592,-1.0
1306895139.06,6.8667122,3.3810028,24000.0335764,-19.4,5.3,192.7,2381882.8846192,-1213331.9285904,-1.0
1306895141.29,6.8661702,3.3777679,24000.0335764,-19.4,5.3,190.3,2381869.5316004003,-1214529.3367652001,-1.0
1306895142.59,6.8659467,3.3758706,24000.0335764,-19.4,5.3,188.9,2381887.8058792,-1215228.7790448,-1.0
1306895146.33,6.8656846,3.3703651,24000.0335764,-19.4,5.3,184.8,2382046.50011,-1217245.8722852,-1.0
1306895147.15,6.8657033,3.3691499,24000.0335764,-19.4,5.3,183.9,2382102.7008992,-1217688.68726,-1.0
1306895149.77,6.8659472,3.3652676,24000.0335764,-19.4,5.3,181.0,2382332.5565496,-1219097.6111896,-1.0
1306895152.56,6.8665153,3.3611316,24000.0335764,-19.4,5.3,177.9,2382662.2809695997,-1220588.8513948,-1.0
1306895153.74,6.8668516,3.3593828,24000.0335764,-19.4,5.3,176.6,2382827.9633895997,-1221216.3120447998,-1.0
1306895156.88,6.8680225,3.3547469,24000.0335764,-19.4,5.3,173.2,2383344.2691804003,-1222870.8724652,-1.0
1306895157.6,6.8683464,3.3536917,24000.0335764,-19.4,5.3,172.4,2383477.76656,-1223245.7084352002,-1.0
1306895159.61,6.8693603,3.3507598,24000.0335764,-19.4,5.3,170.2,2383879.4726095996,-1224283.4709356,-1.0
1306895162.36,6.8710203,3.3467585,24000.0335764,-19.4,5.3,167.1,2384503.6524195997,-1225690.9512956,-1.0
1306895163.93,6.8721015,3.3445019,24000.0335764,-19.4,5.3,165.4,2384895.7127996,-1226480.2229743998,-1.0
1306895167.92,6.8751588,3.3388395,23999.3774084,-1.4,5.2,164.3,2385973.8624404003,-1228449.7440348,-1.0
1306895170.7,6.8772701,3.3348919,23999.2133664,-0.2,5.2,164.3,2386720.2535404,-1229823.3989344,-1.0
1306895186.55,6.8892612,3.3123383,23999.9679596,-0.2,5.2,164.5,2390965.46365,-1237673.5304192,-1.0
1306895204.19,6.9025049,3.2872211,23999.9679596,-0.2,5.2,164.5,2395665.26695,-1246419.1015652001,-1.0
1306895385.96,7.0371006,3.0280734,23999.9679596,-3.1,5.2,164.5,2443728.5558896,-1336694.0716456,-1.0
1306895389.28,7.0397306,3.0233813,24003.3800332,-25.0,5.8,161.2,2444654.3761292,-1338321.9916452002,-1.0
1306895389.88,7.0402611,3.0225444,24004.0690096,-25.4,5.8,160.3,2444836.4627492,-1338610.4102896,-1.0
1306895391.24,7.041527,3.0206741,24005.1188784,-26.0,5.8,158.3,2445265.6294295997,-1339252.3066356,-1.0
1306895394.14,7.0445425,3.0167879,24005.3157288,-26.3,5.8,153.8,2446264.02185,-1340573.6649456,-1.0
1306895396.95,7.0478804,3.0131633,24004.200243199997,-26.3,5.8,149.5,2447340.5638792,-1341789.2161656,-1.0
1306895397.93,7.049129,3.011946,24003.7081172,-26.3,5.8,148.0,2447737.3158604,-1342193.3828452001,-1.0
1306895400.11,7.0520902,3.0093004,24002.691056800002,-26.3,5.8,144.7,2448668.2542104004,-1343063.6256552,-1.0
1306895402.41,7.0554466,3.0066444,24001.7724216,-26.3,5.8,141.1,2449708.90385,-1343925.0430056,-1.0
1306895403.32,7.056838,3.0056339,24001.477145999997,-26.3,5.8,139.7,2450136.6597692,-1344249.0259556,-1.0
1306895405.75,7.0607426,3.0030409,24000.8537864,-26.3,5.8,136.0,2451326.35797,-1345069.76089,-1.0
1306895408.14,7.0648144,3.0006671,24000.4600856,-26.3,5.8,132.3,2452552.9984292,-1345804.9643256,-1.0
1306895409.14,7.0665831,2.9997279,24000.328852,-26.3,5.8,130.7,2453081.8042204003,-1346090.8239147998,-1.0
1306895411.62,7.0711237,2.9975435,24000.1320016,-26.3,5.8,126.9,2454430.2294604,-1346741.7753792,-1.0
1306895413.98,7.0756549,2.9956557,24000.1320016,-26.3,5.8,123.3,2455763.4972196,-1347284.7543992,-1.0
1306895414.77,7.0771918,2.9950758,24000.1320016,-26.3,5.8,122.1,2456213.16915,-1347446.8278952,-1.0
1306895416.38,7.0804194,2.9939507,24000.1320016,-26.3,5.8,119.6,2457153.5563192,-1347753.3895848,-1.0
1306895419.01,7.0858465,2.9923242,24000.1320016,-26.3,5.8,115.5,2458723.4382592,-1348171.8935352,-1.0
1306895422.91,7.0941656,2.9904191,24000.1320016,-26.3,5.8,109.5,2461105.0984404003,-1348598.5995856,-1.0
1306895423.12,7.094619,2.9903345,24000.1320016,-26.3,5.8,109.2,2461234.2979196,-1348614.9053604,-1.0
1306895423.82,7.0961662,2.9900599,24000.1320016,-26.3,5.8,108.1,2461673.7336292,-1348665.1678292,-1.0
1306895425.16,7.0991135,2.9895971,24000.1320016,-26.3,5.8,106.0,2462508.4777504,-1348738.8554956,-1.0
1306895427.22,7.1037094,2.9890292,24000.000767999998,-26.3,5.8,102.9,2463803.8189992,-1348797.61534,-1.0
1306895430.26,7.1105844,2.9885175,24000.000767999998,-26.3,5.8,98.2,2465726.78494,-1348762.0510344,-1.0
1306895434.81,7.1210275,2.9884904,24000.000767999998,-26.3,5.8,91.2,2468616.1879196,-1348433.9670344,-1.0
1306895435.31,7.1221769,2.9885419,24000.000767999998,-26.3,5.8,90.4,2468931.7719192,-1348377.8646704,-1.0
1306895436.19,7.1241998,2.9886587,24000.000767999998,-26.3,5.8,89.1,2469486.2338792,-1348269.6953756001,-1.0
1306895437.65,7.1275447,2.9889255,24000.000767999998,-26.3,5.8,86.8,2470399.7181604,-1348064.0523243998,-1.0
1306895439.87,7.1326185,2.9895063,24000.000767999998,-26.3,5.8,83.4,2471778.0974696,-1347687.5759343999,-1.0
1306895442.96,7.1396593,2.9906713,24000.000767999998,-26.3,5.8,78.6,2473675.44005,-1347034.0654147998,-1.0
1306895447.31,7.1493451,2.9929886,24000.000767999998,-26.3,5.8,71.9,2476254.6067992,-1345873.8619656002,-1.0
1306895447.88,7.1505905,2.9933498,24000.000767999998,-26.3,5.8,71.1,2476583.5110092,-1345701.6178656002,-1.0
1306895448.8,7.1525999,2.9939645,24000.000767999998,-26.3,5.8,69.6,2477112.9401599998,-1345411.9853104,-1.0
1306895450.23,7.1556674,2.9949807,24000.000767999998,-26.3,5.8,67.5,2477917.56617,-1344941.4144292,-1.0
1306895452.45,7.1603443,2.9967202,24000.000767999998,-26.3,5.8,64.0,2479136.2013796,-1344154.5049552,-1.0
1306895455.39,7.1663575,2.9993209,24000.000767999998,-26.3,5.8,59.5,2480687.2184896,-1343009.8198792,-1.0
1306895459.6,7.174534,3.0036054,24000.000767999998,-26.3,5.8,53.0,2482763.9902096,-1341179.9313692,-1.0
1306895460.2,7.175656,3.0042696,24000.000767999998,-26.3,5.8,52.1,2483045.7159404,-1340901.0599692,-1.0
1306895461.23,7.1775431,3.0054326,24000.000767999998,-26.3,5.8,50.5,2483517.5663492,-1340415.06914,-1.0
1306895462.92,7.1805518,3.0074144,24000.000767999998,-26.3,5.8,47.9,2484264.1542995996,-1339593.7436543999,-1.0
1306895465.63,7.1851506,3.0107839,24000.000767999998,-26.3,5.8,43.7,2485390.4994799998,-1338214.1504344,-1.0
1306895469.49,7.1911732,3.0159555,24000.000767999998,-26.3,5.8,37.8,2486832.8551692,-1336130.2921,-1.0
1306895472.25,7.1950764,3.0199021,24000.000767999998,-26.3,5.8,33.5,2487741.8446996,-1334562.4770892,-1.0
1306895473.01,7.1960915,3.0210253,24000.000767999998,-26.3,5.8,32.3,2487974.16098,-1334119.4324556,-1.0
1306895474.46,7.1979381,3.0231902,24000.000767999998,-26.3,5.8,30.1,2488391.2541692,-1333269.0059192,-1.0
1306895476.79,7.2006912,3.0267662,24000.000767999998,-26.3,5.8,26.5,2488997.9799104,-1331874.0255596,-1.0
1306895480.6,7.2046002,3.0328408,24000.000767999998,-26.3,5.8,20.7,2489816.5494904,-1329529.24202,-1.0
1306895481.13,7.2050916,3.0337195,24000.000767999998,-26.3,5.8,19.8,2489914.3841392,-1329192.5622192,-1.0
1306895482.24,7.2060501,3.0355342,24000.000767999998,-26.3,5.8,18.1,2490100.96551,-1328498.8614096,-1.0
1306895484.25,7.207623,3.0388742,24000.000767999998,-26.3,5.8,15.0,2490391.5167004,-1327228.4545447999,-1.0
1306895487.08,7.2094591,3.0436482,24000.000767999998,-26.3,5.8,10.7,2490692.9602795998,-1325426.0266656,-1.0
1306895491.11,7.2113034,3.0505677,24000.000767999998,-26.3,5.8,4.5,2490903.7542495998,-1322840.3310447999,-1.0
1306895493.85,7.2120272,3.0552903,24000.000767999998,-26.3,5.8,0.3,2490899.85005,-1321093.0868944,-1.0
1306895494.45,7.212129,3.0563277,24000.000767999998,-26.3,5.8,359.3,2490883.0521492,-1320711.16431,-1.0
1306895495.53,7.2122611,3.0582046,24000.000767999998,-26.3,5.8,357.7,2490838.5311504,-1320021.7942092,-1.0
1306895497.12,7.2123333,3.0609535,24000.000767999998,-26.3,5.8,355.2,2490739.7122496,-1319016.2167492,-1.0
1306895499.15,7.2122163,3.0644407,24000.000767999998,-26.3,5.8,352.1,2490556.8054195996,-1317747.2206456,-1.0
1306895501.96,7.2116719,3.0692189,24000.000767999998,-26.3,5.8,347.7,2490200.0140696,-1316021.20353,-1.0
1306895505.98,7.2101148,3.0759237,24001.9364636,-39.0,7.0,340.6,2489480.2633904,-1313624.9764192,-1.0
1306895508.69,7.2083657,3.0802644,24006.562448,-26.5,5.1,334.4,2488809.7581196,-1312097.9422496,-1.0
1306895509.32,7.2078908,3.081252,24004.7251776,-19.6,4.9,333.6,2488636.07045,-1311753.0275404,-1.0
1306895510.36,7.2070843,3.0828583,24000.820978,-10.3,4.9,332.8,2488343.8788396,-1311193.1521943999,-1.0
1306895511.82,7.2059204,3.085123,23996.523077600003,-3.1,5.1,332.8,2487924.7515296,-1310404.6023004,-1.0
1306895513.81,7.2043323,3.0882153,23994.1608728,-0.7,5.1,332.8,2487352.6386504,-1309327.8962292,-1.0
1306895516.42,7.202254,3.0922601,23994.193681200002,-0.1,5.1,332.8,2486604.2134296,-1307919.5956592,-1.0
1306895531.05,7.1906103,3.1149127,23999.5742588,-0.1,5.1,332.8,2482412.1201195996,-1300032.3250656,-1.0
1306895706.23,7.0505673,3.3862618,24000.5257024,-14.5,5.4,331.7,2432186.9544704,-1205547.5451392,-1.0
1306895710.76,7.046467,3.3930888,24002.8222904,-19.3,5.4,327.1,2430768.4176796,-1203188.2930952,-1.0
1306895713.53,7.043629,3.3970871,24002.62544,-19.3,5.4,324.1,2429817.5974392,-1201820.6093243998,-1.0
1306895714.16,7.0429475,3.3979782,24002.4942064,-19.3,5.4,323.4,2429592.2365396,-1201517.4269,-1.0
1306895715.12,7.0418733,3.3993355,24002.2645476,-19.3,5.4,322.3,2429239.1197304004,-1201056.6657304,-1.0
1306895716.64,7.0401314,3.4014242,24001.8708468,-19.3,5.4,320.6,2428671.33756,-1200350.5633456002,-1.0
1306895718.63,7.0377293,3.4041035,24001.3787208,-19.3,5.4,318.5,2427896.8624695996,-1199450.1039992,-1.0
1306895721.01,7.0347057,3.4071925,24000.886594800002,-19.3,5.4,315.8,2426934.13278,-1198420.2155147998,-1.0
1306895723.86,7.0308582,3.4107392,24000.492894000003,-19.3,5.4,312.7,2425725.7665995997,-1197249.6774196,-1.0
1306895727.1,7.0262229,3.4145371,24000.2304268,-19.3,5.4,309.1,2424290.3990995996,-1196012.8007396,-1.0
1306895731.26,7.0198569,3.4190585,24000.0663848,-19.3,5.4,304.6,2422348.7651792,-1194567.3938692,-1.0
1306895731.93,7.0188024,3.4197399,24000.0335764,-19.3,5.4,303.8,2422030.09719,-1194352.5972743998,-1.0
1306895733.4,7.0164377,3.4212049,24000.0335764,-19.3,5.4,302.2,2421318.15491,-1193894.0014592,-1.0
1306895736.57,7.0111721,3.4241758,24000.0335764,-19.3,5.4,298.7,2419745.1889804,-1192978.8439496,-1.0
1306895739.07,7.0068829,3.4263253,24000.0335764,-19.3,5.4,296.0,2418475.7335592,-1192332.0919603999,-1.0
1306895739.92,7.0054055,3.4270136,24000.0335764,-19.3,5.4,295.0,2418040.59575,-1192128.2861796,-1.0
1306895741.77,7.0021232,3.4284528,24000.0335764,-19.3,5.4,293.0,2417077.8660604004,-1191708.3386596,-1.0
1306895744.96,6.9963583,3.4306967,24000.0335764,-19.3,5.4,289.5,2415399.1258492,-1191074.3163296,-1.0
1306895747.51,6.9916502,3.4322781,24000.0335764,-19.3,5.4,286.7,2414038.9880104,-1190648.00398,-1.0
1306895748.23,6.9903087,3.4326894,24000.0335764,-19.3,5.4,285.9,2413653.0956095997,-1190540.8517456,-1.0
1306895749.68,6.987569,3.433477,24000.0335764,-19.3,5.4,284.3,2412867.3344296,-1190341.1470148,-1.0
1306895752.28,6.9826244,3.4347256,24000.0335764,-19.3,5.4,281.4,2411456.3763792,-1190043.7060604,-1.0
1306895756.47,6.9745546,3.4363053,24000.0335764,-19.3,5.4,276.9,2409173.30544,-1189725.3661552002,-1.0
1306895757.04,6.9734642,3.4364765,24000.0335764,-19.3,5.4,276.2,2408866.5469,-1189697.8070992,-1.0
1306895758.19,6.9712113,3.436799,24000.0335764,-19.3,5.4,275.0,2408234.3618404004,-1189652.0721896,-1.0
1306895760.45,6.9668057,3.4373091,24000.0335764,-19.3,5.4,272.5,2407003.02978,-1189606.6325556,-1.0
1306895764.35,6.9591915,3.4378194,24000.0335764,-19.3,5.4,268.2,2404890.5953292,-1189663.5551296,-1.0
1306895764.9,6.9581294,3.4378533,24000.0335764,-19.3,5.4,267.6,2404597.5507004,-1189685.07744,-1.0
1306895765.92,6.9561395,3.4378925,24000.0335764,-19.3,5.4,266.4,2404049.45357,-1189734.2900399999,-1.0
1306895767.79,6.9524892,3.437881,24000.0335764,-19.3,5.4,264.4,2403047.5834592,-1189854.86091,-1.0
1306895771.07,6.9461504,3.4376025,24000.0335764,-19.3,5.4,260.8,2401318.7776296,-1190158.5354604,-1.0
1306895773.78,6.9409498,3.4371244,24000.0335764,-19.3,5.4,257.8,2399911.1004192,-1190498.72576,-1.0
1306895774.57,6.9394397,3.4369425,24000.0335764,-19.3,5.4,256.9,2399504.2762592,-1190613.1614592,-1.0
1306895776.16,6.9364432,3.4365228,24000.0335764,-19.3,5.4,255.2,2398699.22374,-1190861.6850892,-1.0
1306895779.09,6.9309813,3.4355515,24000.0335764,-19.3,5.4,252.0,2397240.4966592,-1191389.9987543998,-1.0
1306895781.52,6.9265179,3.4345515,24000.0335764,-19.3,5.4,249.3,2396057.1304796,-1191896.7901092,-1.0
1306895782.35,6.9250252,3.434174,24000.0335764,-19.3,5.4,248.4,2395663.2328292,-1192082.0263356,-1.0
1306895784.0,6.9220677,3.4333594,24000.0335764,-19.3,5.4,246.6,2394885.4440904004,-1192473.2665056002,-1.0
1306895786.79,6.9171827,3.4318116,24000.0335764,-19.3,5.4,243.5,2393609.4269892,-1193193.3124604,-1.0
1306895788.89,6.9135886,3.4305011,24000.0335764,-19.3,5.4,241.2,2392677.6684292,-1193785.7337392,-1.0
1306895789.43,6.9126696,3.4301413,24000.0335764,-19.3,5.4,240.6,2392440.3980804,-1193946.1668152001,-1.0
1306895790.71,6.9105469,3.4292698,24000.0335764,-19.3,5.4,239.2,2391894.3678792,-1194331.56709,-1.0
1306895793.37,6.906235,3.4273164,24000.0335764,-19.3,5.4,236.3,2390792.5961904,-1195181.2062247999,-1.0
1306895795.85,6.9023506,3.4253274,24000.0335764,-19.3,5.4,233.6,2389809.5909096,-1196030.222,-1.0
1306895796.68,6.9010776,3.4246239,24000.0335764,-19.3,5.4,232.6,2389489.7090096,-1196327.2364452002,-1.0
1306895798.62,6.8981965,3.4229293,24000.0335764,-19.3,5.4,230.5,2388769.76148,-1197036.9149456,-1.0
1306895802.2,6.8931144,3.4195533,24000.0335764,-19.3,5.4,226.6,2387516.2837496,-1198429.9596096,-1.0
1306895802.72,6.8924099,3.4190415,24000.0335764,-19.3,5.4,226.0,2387344.2365,-1198639.0147344,-1.0
1306895803.87,6.8908837,3.4178924,24000.0335764,-19.3,5.4,224.7,2386973.50158,-1199106.6328596,-1.0
1306895806.04,6.8880804,3.4156241,24000.0335764,-19.3,5.4,222.3,2386298.8952592,-1200023.1027052,-1.0
1306895809.93,6.8834311,3.4113282,24000.0335764,-19.3,5.4,218.1,2385202.66819,-1201737.8665396,-1.0
1306895810.51,6.8827871,3.4106706,24000.0335764,-19.3,5.4,217.4,2385053.38997,-1201998.1683852,-1.0
1306895811.83,6.8813409,3.4091291,24000.0335764,-19.3,5.4,216.0,2384720.8112192,-1202606.3705044,-1.0
1306895814.46,6.8786376,3.4059694,24000.0335764,-19.3,5.4,213.1,2384111.1655304004,-1203844.8876043998,-1.0
1306895816.72,6.8765067,3.4031643,24000.0335764,-19.3,5.4,210.6,2383643.6458304003,-1204935.8653296,-1.0
1306895817.44,6.8758642,3.402252,24000.0335764,-19.3,5.4,209.8,2383505.4568495997,-1205289.0477556002,-1.0
1306895819.0,6.8745384,3.4002522,24000.0335764,-19.3,5.4,208.1,2383225.14188,-1206060.6685152,-1.0
1306895822.13,6.8721418,3.3961304,24000.0335764,-19.3,5.4,204.7,2382739.7744104,-1207640.3929752,-1.0
1306895824.81,6.8703792,3.3925002,24000.0335764,-19.3,5.4,201.7,2382408.0158695998,-1209020.70798,-1.0
1306895825.72,6.8698476,3.3912605,24000.0335764,-19.3,5.4,200.7,2382313.88857,-1209489.9665252,-1.0
1306895827.69,6.8687927,3.3885155,24000.0335764,-19.3,5.4,198.6,2382139.18384,-1210524.8746948,-1.0
1306895831.42,6.8672141,3.3832282,24000.0335764,-19.3,5.4,194.4,2381927.3728095996,-1212504.0414248,-1.0
1306895832.06,6.8670008,3.38232,24000.0335764,-19.3,5.4,193.7,2381906.8675595997,-1212842.1647952,-1.0
1306895833.44,6.8665897,3.3803229,24000.0335764,-19.3,5.4,192.2,2381877.7337004,-1213583.8314856,-1.0
1306895836.33,6.8659803,3.3761261,24000.0335764,-19.3,5.4,189.1,2381886.1654592,-1215134.4548948,-1.0
1306895839.02,6.8657142,3.3721634,24000.0335764,-19.3,5.4,186.1,2381979.24289,-1216588.78565,-1.0
1306895839.95,6.865691,3.3707959,24000.0335764,-19.3,5.4,185.1,2382030.2927604,-1217088.4903904,-1.0
1306895841.99,6.8657633,3.3677789,24000.0335764,-19.3,5.4,182.8,2382176.7166496,-1218187.0796643998,-1.0
1306895846.08,6.86642,3.361718,24000.0335764,-19.3,5.4,178.3,2382611.4279496,-1220377.8605743998,-1.0
1306895846.62,6.866558,3.3609164,24000.0335764,-19.3,5.4,177.8,2382682.98307,-1220665.9511348,-1.0
1306895848.0,6.8669656,3.3588675,24000.0335764,-19.3,5.4,176.2,2382881.0801892,-1221400.7608696,-1.0
1306895850.98,6.8681059,3.3544788,24000.0335764,-19.3,5.4,173.0,2383378.52115,-1222966.1152504,-1.0
1306895853.68,6.8694524,3.3505215,24000.0335764,-19.3,5.4,170.0,2383914.7416395997,-1224367.4604396,-1.0
1306895854.64,6.8700017,3.3491244,24000.0335764,-19.3,5.4,168.9,2384124.2888904,-1224859.8817152001,-1.0
1306895856.56,6.8712075,3.3463543,24000.0335764,-19.3,5.4,166.8,2384572.1235504,-1225832.55235,-1.0
1306895860.2,6.8738993,3.3411631,23999.836725999998,-9.0,4.8,163.1,2385530.1288304003,-1227641.6403343999,-1.0
1306895860.76,6.8743449,3.34036,23999.6070672,-2.1,5.0,164.0,2385686.3952396,-1227920.7085848,-1.0
1306895862.02,6.8753043,3.3385684,23999.3446,-1.1,5.0,164.0,2386025.33882,-1228544.0681848,-1.0
1306895864.53,6.8772087,3.3350076,23999.2133664,-0.2,5.0,164.0,2386698.5343795996,-1229783.1102192,-1.0
1306895872.96,6.8836044,3.3230056,23999.7383008,-0.2,5.0,164.0,2388961.4937695996,-1233960.2100904,-1.0
1306895885.02,6.8926941,3.3058458,24000.000767999998,-0.2,5.0,164.0,2392182.65529,-1239933.8979456,-1.0
1306895892.93,6.8986301,3.294588,24000.000767999998,-0.2,5.0,164.6,2394289.1514204,-1243853.8127692,-1.0
1306895924.83,6.9224547,3.2491259,24000.000767999998,-0.2,5.0,164.6,2402760.08345,-1259687.1466092,-1.0
1306895949.53,6.9408035,3.2139218,24000.000767999998,-0.2,5.0,164.8,2409297.5836592,-1271950.1063192,-1.0
1306896081.16,7.0380705,3.0262371,24000.7225528,-18.4,5.5,163.8,2444074.4876592,-1337333.0152356,-1.0
1306896084.43,7.04084,3.0216656,24004.6267524,-25.8,5.7,159.4,2445033.70685,-1338912.5428452,-1.0
1306896086.98,7.0433711,3.0182116,24004.6267524,-25.8,5.7,155.5,2445879.9667196,-1340091.7095496,-1.0
1306896087.74,7.0441961,3.0171962,24005.414154000002,-25.8,5.7,154.3,2446151.0297204,-1340435.7712404,-1.0
1306896089.24,7.0459025,3.0152341,24004.922028,-25.8,5.7,152.0,2446705.9181895996,-1341097.0901592,-1.0
1306896091.87,7.0491661,3.0119049,24003.7081172,-25.8,5.7,148.0,2447749.42216,-1342207.1295647998,-1.0
1306896096.19,7.0552426,3.0067897,24001.805229999998,-25.8,5.7,141.3,2449646.3710395996,-1343878.6191196,-1.0
1306896096.73,7.0560685,3.0061795,24001.641187999998,-25.8,5.7,140.5,2449900.6361395996,-1344074.7477348,-1.0
1306896097.77,7.0576757,3.0050411,24001.313104,-25.8,5.7,138.9,2450393.3854992,-1344438.3960404,-1.0
1306896099.67,7.0607516,3.0030274,24000.8537864,-25.8,5.7,136.0,2451329.2451092,-1345074.3868743998,-1.0
1306896102.99,7.0664638,2.9997812,24000.328852,-25.8,5.7,130.8,2453046.5351904,-1346075.2399248,-1.0
1306896105.64,7.0713152,2.9974491,24000.328852,-25.8,5.7,126.7,2454487.2504596,-1346770.05622,-1.0
1306896106.37,7.0726961,2.9968481,24000.0991932,-25.8,5.7,125.6,2454894.6979792,-1346944.8593752,-1.0
1306896107.89,7.0756371,2.9956533,24000.0335764,-25.8,5.7,123.3,2455758.77281,-1347286.1651604,-1.0
1306896110.76,7.0813611,2.9936355,24000.0335764,-25.8,5.7,118.9,2457427.2768004,-1347837.96964,-1.0
1306896113.14,7.0862796,2.9921979,24000.0335764,-25.8,5.7,115.2,2458848.7007304,-1348203.9801504,-1.0
1306896113.96,7.0880125,2.991752,24000.0335764,-25.8,5.7,113.9,2459346.7978592,-1348310.8371092,-1.0
1306896115.71,7.0917419,2.9908941,24000.0335764,-25.8,5.7,111.3,2460414.7112792,-1348503.5864592,-1.0
1306896118.75,7.0983972,2.9896916,24000.0335764,-25.8,5.7,106.6,2462306.50924,-1348727.5037892,-1.0
1306896121.28,7.1040295,2.9889853,24000.0335764,-25.8,5.7,102.7,2463894.2389495997,-1348803.2583847998,-1.0
1306896122.18,7.1060552,2.9887985,24000.0335764,-25.8,5.7,101.3,2464462.2179704,-1348805.9158652,-1.0
1306896124.01,7.1102142,2.9885236,24000.0335764,-25.8,5.7,98.5,2465624.25869,-1348771.7951292,-1.0
1306896127.2,7.1175025,2.9883879,24000.0335764,-25.8,5.7,93.5,2467645.6826392,-1348585.3778004,-1.0
1306896129.67,7.1231755,2.9885834,24000.0335764,-25.8,5.7,89.8,2469206.11576,-1348330.3909156001,-1.0
1306896130.54,7.125189,2.9887159,24000.0335764,-25.8,5.7,88.4,2469757.29688,-1348216.8082348,-1.0
1306896132.7,7.1301417,2.9891836,24000.0335764,-25.8,5.7,85.1,2471106.9688392,-1347885.6402452001,-1.0
1306896134.84,7.135028,2.9898448,24000.0335764,-25.8,5.7,81.8,2472429.9675692,-1347485.9026996,-1.0
1306896135.62,7.1368059,2.9901353,24000.0335764,-25.8,5.7,80.6,2472909.1670596,-1347322.2544004,-1.0
1306896137.19,7.1403571,2.9907971,24000.0335764,-25.8,5.7,78.2,2473863.0712896,-1346965.4630504,-1.0
1306896139.93,7.1464688,2.9921975,24000.0335764,-25.8,5.7,74.0,2475493.02541,-1346255.9814004,-1.0
1306896142.21,7.151481,2.9936038,24000.0335764,-25.8,5.7,70.4,2476818.9112792,-1345580.0299352,-1.0
1306896143.32,7.1538862,2.9943653,24000.0335764,-25.8,5.7,68.7,2477451.2931892,-1345223.96037,-1.0
1306896147.28,7.1622358,2.9974781,24000.0335764,-25.8,5.7,62.6,2479626.6869595996,-1343816.48001,-1.0
1306896147.86,7.1634389,2.9979906,24000.0335764,-25.8,5.7,61.7,2479937.3496992,-1343590.2989004,-1.0
1306896149.19,7.1661324,2.9992011,24000.0335764,-25.8,5.7,59.7,2480630.1974904,-1343060.8697496,-1.0
1306896151.46,7.1706177,3.001422,24000.0335764,-25.8,5.7,56.2,2481775.0138,-1342104.4064644,-1.0
1306896153.13,7.1737997,3.0031662,24000.0335764,-25.8,5.7,53.6,2482579.8366604,-1341364.1505352,-1.0
1306896157.77,7.1821621,3.0085285,24000.0335764,-25.8,5.7,46.5,2484661.33279,-1339134.6229047999,-1.0
