flight id:2f01
flight code:F-16A
date:2011-06-01
from:mineralnyevody
to:nalchik
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:1.9932750994631374
drag coef:0.09672511727670352

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading
1306895062.7,6.8773944,3.9461756,30999.9681836,-25.3,4.1,57.1,2360949.4849992,-1006790.9770992,-1.0
1306895063.42,6.8790077,3.9469959,30999.9681836,-25.3,4.1,56.1,2361354.0453796,-1006440.5177704,-1.0
1306895064.72,6.8818694,3.9485168,30999.9681836,-25.3,4.1,54.5,2362068.8419904,-1005794.9140752001,-1.0
1306895066.55,6.8858038,3.9507531,30999.9681836,-25.3,4.1,52.1,2363045.3183995998,-1004854.3300556,-1.0
1306895069.21,6.8913339,3.9542079,31000.000991999997,-25.3,4.1,48.7,2364404.2095192,-1003418.4704296,-1.0
1306895073.0,6.8987455,3.9594983,31000.000991999997,-25.3,4.1,43.7,2366197.3854296,-1001253.0176043999,-1.0
1306895075.59,6.9034856,3.9633553,31000.000991999997,-25.3,4.1,40.4,2367323.73061,-999695.3403892,-1.0
1306895076.27,6.9046757,3.9643913,31000.000991999997,-25.3,4.1,39.5,2367603.8487292,-999279.5923443999,-1.0
1306895077.4,6.9066297,3.9661578,31000.000991999997,-25.3,4.1,38.1,2368060.4760404,-998572.9650252,-1.0
1306895078.99,6.9092607,3.9686761,31000.000991999997,-25.3,4.1,36.0,2368669.4983695997,-997570.56998,-1.0
1306895081.0,6.9124495,3.9719728,31000.000991999997,-25.3,4.1,33.4,2369397.0246396,-996266.43608,-1.0
1306895083.68,6.9163881,3.9764885,31000.000991999997,-25.3,4.1,29.9,2370276.6834604,-994493.7654196,-1.0
1306895087.01,6.920813,3.9823213,31000.000991999997,-25.3,4.1,25.6,2371232.2281104,-992224.9661343999,-1.0
1306895090.76,6.9251203,3.9891122,31000.000991999997,-25.3,4.1,20.8,2372114.7740704003,-989610.3335047999,-1.0
1306895091.29,6.9256669,3.9900827,31000.000991999997,-25.3,4.1,20.1,2372222.02473,-989238.8768,-1.0
1306895093.12,6.9274568,3.9934911,31000.000991999997,-25.3,4.1,17.7,2372563.6585992,-987938.4502492,-1.0
1306895095.84,6.9297883,3.9986324,31000.000991999997,-25.3,4.1,14.2,2372978.4552004,-985988.4829952001,-1.0
1306895097.47,6.9309936,4.0017474,31000.000991999997,-25.3,4.1,12.1,2373173.2714795996,-984813.6469996,-1.0
1306895099.92,6.9325367,4.006482,31000.000991999997,-25.3,4.1,8.9,2373390.6271296,-983037.1705647999,-1.0
1306895101.25,6.9332321,4.0090533,31000.000991999997,-25.3,4.1,7.2,2373469.9906492,-982076.9999303999,-1.0
1306895103.69,6.934259,4.0138082,31000.000991999997,-25.3,4.1,4.1,2373546.0405204003,-980309.5458056001,-1.0
1306895106.81,6.9350929,4.0199208,31000.000991999997,-25.3,4.1,0.0,2373511.39485,-978053.0496704,-1.0
1306895107.39,6.9351884,4.0210595,31000.000991999997,-25.3,4.1,359.3,2373488.6258204,-977634.5457199999,-1.0
1306895108.78,6.9353405,4.0237807,31000.000991999997,-25.3,4.1,357.5,2373413.5930096,-976636.9735096,-1.0
1306895112.41,6.9352312,4.0308843,31000.000991999997,-25.3,4.1,352.8,2373079.96439,-974049.0141092,-1.0
1306895113.12,6.9351245,4.0322639,31000.000991999997,-25.3,4.1,351.8,2372992.0050696,-973549.1781352,-1.0
1306895114.76,6.9347727,4.0354329,31000.000991999997,-25.3,4.1,349.7,2372760.7058496,-972404.2634003999,-1.0
1306895118.55,6.933398,4.0426824,31000.000991999997,-25.3,4.1,344.8,2372076.6507095997,-969803.4759156001,-1.0
1306895118.82,6.9332708,4.0431918,31000.000991999997,-25.3,4.1,344.5,2372020.25307,-969621.7173796,-1.0
1306895119.92,6.932709,4.0452721,31000.000991999997,-25.3,4.1,343.0,2371778.4879704,-968880.7396656001,-1.0
1306895123.02,6.9307848,4.0510356,31000.000991999997,-25.3,4.1,339.0,2371008.7372895996,-966839.4666344,-1.0
1306895123.79,6.9302266,4.0524515,31000.000991999997,-25.3,4.1,338.0,2370796.3028996,-966340.7789543999,-1.0
1306895125.88,6.9285662,4.0562266,31000.000991999997,-25.3,4.1,335.3,2370183.4091792,-965016.5335052001,-1.0
1306895128.18,6.9264832,4.0602956,31000.000991999997,-25.3,4.1,332.3,2369443.15325,-963598.4888404,-1.0
1306895129.66,6.9250064,4.0628576,31000.000991999997,-25.3,4.1,330.4,2368932.16242,-962710.9231952,-1.0
1306895131.77,6.9227139,4.0664394,31000.000991999997,-25.3,4.1,327.7,2368155.8500592,-961477.3273552001,-1.0
1306895132.97,6.9213162,4.0684328,31000.000991999997,-25.3,4.1,326.1,2367690.5613304,-960794.7157847999,-1.0
1306895136.44,6.9169027,4.074006,31000.000991999997,-25.3,4.1,321.6,2366252.7332004,-958902.1960392001,-1.0
1306895137.14,6.9159409,4.0751011,31000.000991999997,-25.3,4.1,320.7,2365944.5638992,-958533.2983896,-1.0
1306895139.06,6.9132195,4.0780103,31000.000991999997,-25.3,4.1,318.2,2365080.6531104003,-957558.6920592,-1.0
1306895141.29,6.9098604,4.081268,31000.000991999997,-25.3,4.1,315.4,2364028.5533392,-956477.1303448,-1.0
1306895142.59,6.9078121,4.0830992,31000.000991999997,-25.3,4.1,313.7,2363393.7107992,-955874.2759947999,-1.0
1306895146.33,6.9015559,4.0880858,31000.000991999997,-25.3,4.1,308.8,2361480.7514204,-954254.1643944,-1.0
1306895147.15,6.9001143,4.0891216,31000.000991999997,-25.3,4.1,307.8,2361044.8262095996,-953922.0777696,-1.0
1306895149.77,6.8953664,4.0922745,31000.000991999997,-25.3,4.1,304.4,2359620.1214396,-952922.8651392,-1.0
1306895152.56,6.8900754,4.0953715,31000.000991999997,-25.3,4.1,300.7,2358050.43635,-951961.15251,-1.0
1306895153.74,6.8877676,4.0965994,31000.000991999997,-25.3,4.1,299.2,2357371.1056195996,-951586.5133904,-1.0
1306895156.88,6.8814499,4.0996168,31000.000991999997,-25.3,4.1,295.1,2355526.2564792,-950686.2508944,-1.0
1306895157.6,6.8799716,4.1002549,31000.000991999997,-25.3,4.1,294.2,2355097.4834995996,-950500.3585,-1.0
1306895159.61,6.8757869,4.1019313,31000.000991999997,-25.3,4.1,291.6,2353889.1173192,-950021.5527104,-1.0
1306895162.36,6.869892,4.1039855,31000.000991999997,-25.3,4.1,288.0,2352200.3049292,-949459.1183092,-1.0
1306895163.93,6.8664739,4.1050216,31000.000991999997,-25.3,4.1,286.0,2351227.7327195997,-949189.4660696,-1.0
1306895167.92,6.8576393,4.1071865,31002.625664,-39.2,5.0,279.8,2348735.7378892,-948679.4923,-1.0
1306895168.59,6.8561229,4.1074619,31004.7910184,-40.2,4.9,278.2,2348312.08302,-948626.99886,-1.0
1306895170.7,6.8513606,4.1081486,31004.692593199998,-21.5,3.5,275.0,2346989.2811404,-948527.1300904,-1.0
1306895173.17,6.8457177,4.108774,30997.048236,-4.7,3.5,275.0,2345429.86508,-948477.4253643999,-1.0
1306895174.72,6.8421949,4.1091404,30994.587605999997,-1.4,3.7,275.0,2344457.5225292,-948455.1812692,-1.0
1306895176.71,6.8376533,4.1096122,30994.587605999997,-0.3,3.7,275.0,2343203.81514,-948426.5723443999,-1.0
1306895177.72,6.8353494,4.1098515,30993.9970548,-0.1,3.7,275.0,2342567.9555396,-948412.0054147999,-1.0
1306895180.7,6.8285653,4.1105555,30995.4406244,-0.0,3.7,275.0,2340695.2192592,-948369.3544947999,-1.0
1306895342.15,6.4603136,4.1481508,30995.4406244,-0.0,3.6,275.0,2239141.7383192,-946054.7218747999,-1.0
1306895389.28,6.3526856,4.1589078,30995.4406244,-0.0,3.6,273.2,2209494.82136,-945379.0656852,-1.0
1306895469.49,6.1694006,4.1769609,31000.788393600003,-16.7,3.9,272.1,2159043.0809004,-944238.4816592,-1.0
1306895472.25,6.1630803,4.1773734,31002.724089199997,-20.0,3.9,269.5,2157312.24095,-944273.8491143999,-1.0
1306895473.01,6.1613343,4.1774457,31002.986556399996,-20.2,3.9,268.7,2156835.69894,-944298.75069,-1.0
1306895474.46,6.1580272,4.1775315,31003.183406800003,-20.3,3.9,267.3,2155935.10836,-944364.5643404,-1.0
1306895476.79,6.152717,4.1775279,31002.8553228,-20.3,3.9,264.9,2154494.8196,-944521.7493847999,-1.0
1306895480.6,6.1440696,4.1771435,31001.805454,-20.3,3.9,261.0,2152163.9796304,-944915.6470352,-1.0
1306895481.13,6.1428529,4.1770512,31001.674220399997,-20.3,3.9,260.5,2151837.5360504,-944984.9711843999,-1.0
1306895482.24,6.1403652,4.1768329,31001.3789448,-20.3,3.9,259.4,2151171.32868,-945137.5302443999,-1.0
1306895484.25,6.1358684,4.1763358,31000.9524356,-20.3,3.9,257.3,2149970.9677492,-945450.6208056001,-1.0
1306895487.08,6.1296082,4.1754189,31000.525926399998,-20.3,3.9,254.5,2148308.79578,-945968.3045492,-1.0
1306895491.11,6.1208383,4.1736755,31000.165034,-20.3,3.9,250.4,2145998.0673595998,-946860.7914543999,-1.0
1306895493.85,6.1150315,4.1722097,31000.165034,-20.3,3.9,247.6,2144480.2523504,-947565.1221856001,-1.0
1306895494.45,6.1137734,4.1718577,31000.165034,-20.3,3.9,247.0,2144152.79171,-947730.3124796,-1.0
1306895495.53,6.1115121,4.1711931,31000.165034,-20.3,3.9,245.9,2143565.52135,-948038.7114396,-1.0
1306895497.12,6.1082337,4.1701549,31000.000991999997,-20.3,3.9,244.2,2142716.8008504002,-948513.0880952001,-1.0
1306895499.15,6.1041286,4.1687248,31000.000991999997,-20.3,3.9,242.2,2141659.1564595997,-949154.4923152,-1.0
1306895501.96,6.0985938,4.1665528,31000.000991999997,-20.3,3.9,239.3,2140242.6537896,-950108.1996948,-1.0
1306895505.98,6.0909783,4.16306,31000.000991999997,-20.3,3.9,235.2,2138313.0933604003,-951604.1643096,-1.0
1306895508.69,6.0860573,4.1604534,31000.000991999997,-20.3,3.9,232.5,2137079.9240296,-952698.2260243999,-1.0
1306895509.32,6.0849414,4.15982,31000.000991999997,-20.3,3.9,231.8,2136801.8728396,-952961.7102847999,-1.0
1306895510.36,6.083138,4.1587612,31000.000991999997,-20.3,3.9,230.8,2136354.0381795997,-953400.4242096,-1.0
1306895511.82,6.0806363,4.1572167,31000.000991999997,-20.3,3.9,229.3,2135735.5998396,-954036.4806604,-1.0
1306895513.81,6.0773201,4.1550231,31000.000991999997,-20.3,3.9,227.3,2134921.5250104,-954933.0686156001,-1.0
1306895516.42,6.0731619,4.1520101,31000.000991999997,-20.3,3.9,224.6,2133910.82944,-956152.9505443999,-1.0
1306895519.63,6.0683469,4.1480966,31000.000991999997,-20.3,3.9,221.4,2132756.9908204,-957720.2734292,-1.0
1306895523.56,6.062915,4.143006,31000.000991999997,-20.3,3.9,217.4,2131481.36742,-959734.7091892,-1.0
1306895528.4,6.0569607,4.1363142,31000.000991999997,-20.3,3.9,212.5,2130126.3805,-962348.1935247999,-1.0
1306895528.87,6.0564267,4.1356402,31000.000991999997,-20.3,3.9,212.0,2130007.6469004,-962609.5452392,-1.0
1306895529.69,6.0555136,4.1344535,31000.000991999997,-20.3,3.9,211.2,2129806.1048992,-963068.8628392,-1.0
1306895531.05,6.0540635,4.1324719,31000.000991999997,-20.3,3.9,209.8,2129489.7006896,-963833.5938348,-1.0
1306895533.32,6.0517893,4.1290823,31000.000991999997,-20.3,3.9,207.5,2129004.33322,-965135.8904643999,-1.0
1306895536.58,6.0488895,4.1241042,31000.000991999997,-20.3,3.9,204.1,2128411.1245395998,-967035.5952496,-1.0
1306895539.31,6.0467762,4.1198043,31000.000991999997,-20.3,3.9,201.4,2128004.9237392,-968665.1556692,-1.0
1306895539.96,6.0463254,4.1187845,31000.000991999997,-20.3,3.9,200.7,2127922.0825292,-969050.1294347999,-1.0
1306895541.18,6.0455115,4.116824,31000.000991999997,-20.3,3.9,199.5,2127777.4959104,-969788.7121356,-1.0
1306895543.12,6.0443505,4.1136903,31000.000991999997,-20.3,3.9,197.5,2127584.3528596,-970965.3197847999,-1.0
1306895544.34,6.0436946,4.1116818,31000.000991999997,-20.3,3.9,196.3,2127484.2872396,-971716.8289952001,-1.0
1306895548.01,6.0421179,4.1056179,31000.000991999997,-20.3,3.9,192.6,2127292.1612492,-973974.1453403999,-1.0
1306895550.83,6.0412932,4.1008769,31000.000991999997,-20.3,3.9,189.7,2127252.5615104004,-975727.1637692,-1.0
1306895551.47,6.0411554,4.0998079,31000.000991999997,-20.3,3.9,189.0,2127256.8922192,-976121.0614196,-1.0
1306895552.48,6.0409698,4.0980809,31000.000991999997,-20.3,3.9,188.0,2127273.69012,-976756.1992352001,-1.0
1306895553.99,6.0407785,4.0955262,31000.000991999997,-20.3,3.9,186.5,2127321.0654495996,-977693.5024147999,-1.0
1306895556.05,6.040676,4.0920191,31000.000991999997,-20.3,3.9,184.4,2127429.53002,-978975.58907,-1.0
1306895558.56,6.040801,4.0877262,31000.000991999997,-20.3,3.9,181.8,2127630.48147,-980537.6954192,-1.0
1306895561.84,6.0413807,4.0820978,31000.000991999997,-20.3,3.9,178.5,2128006.95786,-982573.6534896,-1.0
1306895566.01,6.0427962,4.0749682,31000.000991999997,-20.3,3.9,174.3,2128668.86733,-985132.90554,-1.0
1306895568.76,6.04414,4.0703075,31000.000991999997,-20.3,3.9,171.5,2129215.3240404003,-986793.83079,-1.0
1306895569.41,6.0445078,4.0692033,31000.000991999997,-20.3,3.9,170.8,2129358.2702392,-987185.89117,-1.0
1306895570.45,6.0451314,4.0674494,31000.000991999997,-20.3,3.9,169.8,2129595.9014804,-987807.5119247999,-1.0
1306895572.11,6.0462191,4.0646733,31000.000991999997,-20.3,3.9,168.1,2129999.6744592,-988788.4830848,-1.0
1306895574.5,6.0480025,4.0606835,31000.000991999997,-20.3,3.9,165.7,2130639.4382592,-990191.8623948,-1.0
1306895577.56,6.0506337,4.0556556,31000.000991999997,-20.3,3.9,162.5,2131550.26506,-991949.3755744,-1.0
1306895581.3,6.0543742,4.0496436,31000.000991999997,-20.3,3.9,158.8,2132801.08531,-994033.5291843999,-1.0
1306895585.65,6.0594423,4.0428557,31000.000991999997,-20.3,3.9,154.4,2134443.14573,-996362.2037996,-1.0
1306895590.61,6.0661153,4.0354562,31000.000991999997,-20.3,3.9,149.3,2136545.7704692,-998867.1251396,-1.0
1306895591.11,6.0668438,4.034728,31000.000991999997,-20.3,3.9,148.8,2136772.1484292,-999111.5477196,-1.0
1306895592.01,6.0681732,4.0334331,31000.000991999997,-20.3,3.9,147.9,2137184.0906995996,-999545.2419592,-1.0
1306895593.33,6.0701724,4.0315637,31000.000991999997,-20.3,3.9,146.6,2137800.6917692,-1000168.8968347999,-1.0
1306895595.06,6.0729055,4.0291459,31000.000991999997,-20.3,3.9,144.8,2138638.1261792,-1000971.2590652001,-1.0
1306895597.47,6.0768783,4.0258831,31000.000991999997,-20.3,3.9,142.4,2139845.6721496,-1002045.8325904,-1.0
1306895600.49,6.0821256,4.0219681,31000.000991999997,-20.3,3.9,139.3,2141425.3966095997,-1003321.06229,-1.0
1306895604.13,6.0888534,4.0175034,31000.000991999997,-20.3,3.9,135.6,2143429.5633404003,-1004753.5754592,-1.0
1306895606.13,6.0927418,4.0151684,31000.000991999997,-20.3,3.9,133.6,2144578.2838496,-1005491.9613096,-1.0
1306895610.59,6.1018002,4.010328,31000.000991999997,-20.3,3.9,129.1,2147231.4663492,-1006993.3393104,-1.0
1306895615.19,6.1117453,4.005847,31000.000991999997,-20.3,3.9,124.4,2150112.0438692,-1008337.46665,-1.0
1306895619.99,6.122649,4.0017892,31000.000991999997,-20.3,3.9,119.5,2153237.2408196,-1009498.88401,-1.0
1306895624.88,6.1342657,3.9983242,31000.000991999997,-20.3,3.9,114.6,2156533.4679592,-1010422.8669792,-1.0
1306895629.99,6.1468797,3.9954556,31000.000991999997,-20.3,3.9,109.4,2160078.1859204,-1011099.6386543999,-1.0
1306895630.5,6.1481373,3.9952172,31000.000991999997,-20.3,3.9,108.9,2160429.6623095996,-1011149.7698896,-1.0
1306895631.29,6.15013,3.9948567,31000.000991999997,-20.3,3.9,108.1,2160985.96154,-1011222.7685796,-1.0
1306895632.47,6.1531207,3.9943544,31000.000991999997,-20.3,3.9,106.9,2161819.4917504,-1011318.3066404,-1.0
1306895633.93,6.1568548,3.9937917,31000.000991999997,-20.3,3.9,105.4,2162857.68076,-1011413.9759347999,-1.0
1306895635.83,6.1617394,3.9931615,31000.000991999997,-20.3,3.9,103.5,2164211.4537692,-1011500.4916856,-1.0
1306895638.03,6.1674308,3.9925714,30999.410440800002,-8.7,3.5,101.6,2165783.1729796,-1011548.4903747999,-1.0
1306895640.55,6.1739555,3.9919596,30997.835637599997,-1.2,3.5,101.6,2167582.7137196,-1011579.8552052,-1.0
1306895643.37,6.1812685,3.9912717,30997.770020800002,-0.1,3.5,101.6,2169599.6101096,-1011615.7475947998,-1.0
1306895646.52,6.1894474,3.9904999,30998.360571999998,-0.1,3.5,101.6,2171855.5813104003,-1011656.4628192,-1.0
1306895654.44,6.2099891,3.9885497,30999.6072912,-0.1,3.5,101.8,2177522.21535,-1011762.1386756,-1.0
1306895664.23,6.235386,3.9861181,30999.6072912,-0.1,3.5,101.8,2184529.6958892,-1011898.2935356001,-1.0
1306895670.96,6.2528427,3.9844354,30999.6072912,-0.1,3.5,101.9,2189346.9860695996,-1011994.78304,-1.0
1306895721.01,6.3825509,3.971721,30999.6072912,-0.1,3.5,102.1,2225158.37173,-1012758.1032743999,-1.0
1306895811.83,6.6176504,3.9480821,30999.6072912,-0.1,3.5,102.3,2290131.9302395997,-1014218.7988592,-1.0
1306895877.18,6.7866351,3.9307496,30999.6072912,-10.0,3.8,102.3,2336880.1928904,-1015281.9878696,-1.0
1306895877.75,6.7881099,3.9306026,31000.2962676,-16.7,3.8,101.9,2337288.0669192,-1015289.3697596,-1.0
1306895878.91,6.7911388,3.9303287,31001.5101784,-22.0,4.0,100.8,2338124.6811192,-1015294.1925943999,-1.0
1306895881.11,6.7968526,3.9299434,31004.069233600003,-24.7,4.0,98.1,2339697.41739,-1015255.11779,-1.0
1306895885.02,6.8071387,3.9297278,31004.922251999997,-25.3,3.9,93.2,2342508.7035692,-1015010.3015092,-1.0
1306895885.57,6.8085946,3.9297477,31004.75821,-25.3,3.9,92.5,2342904.43849,-1014957.1847096,-1.0
1306895886.79,6.8118175,3.9298365,31004.3317008,-25.3,3.9,90.9,2343778.78235,-1014823.3920543999,-1.0
1306895889.02,6.8176875,3.9301564,31003.3474488,-25.3,3.9,88.0,2345364.24828,-1014521.7516247999,-1.0
1306895892.93,6.8279813,3.9312153,31001.7398372,-25.3,4.0,83.0,2348123.8612292,-1013811.0232556001,-1.0
1306895893.5,6.8294932,3.931425,31001.575795200002,-25.3,4.0,82.2,2348526.7811896,-1013686.87627,-1.0
1306895894.71,6.8326528,3.9319087,31001.2149028,-25.3,4.0,80.6,2349367.0699304002,-1013410.6623504,-1.0
1306895896.99,6.8385734,3.9329835,31000.7227768,-25.3,4.0,77.7,2350934.4912404004,-1012831.6925156001,-1.0
1306895901.15,6.8491938,3.9354817,31000.230650800004,-25.3,4.0,72.3,2353721.7944792,-1011584.8748904,-1.0
1306895901.73,6.8506551,3.9358851,31000.165034,-25.3,4.0,71.6,2354102.76562,-1011391.5349892001,-1.0
1306895902.94,6.8536867,3.9367699,31000.0994172,-25.3,4.0,70.0,2354890.98743,-1010972.8998052,-1.0
1306895905.3,6.8595225,3.9386611,31000.033800399997,-25.3,4.0,66.9,2356400.6003392,-1010098.3590947998,-1.0
1306895907.44,6.8646912,3.9405532,31000.033800399997,-25.3,4.0,64.2,2357728.09382,-1009244.5204847999,-1.0
1306895908.27,6.8666728,3.9413355,30999.9681836,-25.3,4.0,63.1,2358234.7867496,-1008896.4561692,-1.0
1306895910.18,6.8711606,3.9432297,30999.9681836,-25.3,4.0,60.6,2359376.71592,-1008063.2212343999,-1.0
1306895914.02,6.8798724,3.947432,30999.9681836,-25.3,4.0,55.7,2361570.9745204,-1006254.0348247999,-1.0
1306895914.58,6.8811214,3.948096,30999.9681836,-25.3,4.0,54.9,2361882.8839792,-1005972.1778603999,-1.0
1306895915.97,6.884118,3.9497576,30999.9681836,-25.3,4.0,53.1,2362628.4548692,-1005270.9967356,-1.0
1306895919.34,6.8911741,3.9540838,31000.000991999997,-25.3,4.0,48.8,2364366.05335,-1003468.7985152,-1.0
1306895919.89,6.8922915,3.9548271,31000.000991999997,-25.3,4.0,48.1,2364638.7895792,-1003162.1384003999,-1.0
1306895921.46,6.8953878,3.9569786,31000.000991999997,-25.3,4.0,46.0,2365390.2987896,-1002278.8706556001,-1.0
1306895924.83,6.9017554,3.9618751,31000.000991999997,-25.3,4.0,41.7,2366915.6925392,-1000290.2879147999,-1.0
1306895925.41,6.9027891,3.9627374,31000.000991999997,-25.3,4.0,40.9,2367160.50882,-999942.9125756001,-1.0
1306895926.95,6.9054969,3.9650969,31000.000991999997,-25.3,4.0,38.9,2367797.1886304,-998995.9965347999,-1.0
1306895930.22,6.910912,3.9703163,31000.000991999997,-25.3,4.0,34.7,2369049.2555996,-996919.6185156001,-1.0
1306895930.81,6.91184,3.9712881,31000.000991999997,-25.3,4.0,33.9,2369260.4432704,-996535.6618104,-1.0
1306895932.21,6.9139685,3.9736164,31000.000991999997,-25.3,4.0,32.1,2369740.4957792,-995618.47018,-1.0
1306895935.36,6.9184186,3.9790098,31000.000991999997,-25.3,4.0,28.1,2370721.86064,-993509.1853356,-1.0
1306895936.0,6.9192593,3.9801237,31000.000991999997,-25.3,4.0,27.2,2370903.12705,-993076.1144556,-1.0
1306895937.7,6.921419,3.9831541,31000.000991999997,-25.3,4.0,25.0,2371361.62444,-991901.8033943999,-1.0
1306895941.69,6.9258763,3.9904059,31000.000991999997,-25.3,4.0,19.9,2372265.2990095997,-989114.3033052001,-1.0
1306895942.33,6.926524,3.9916085,31000.000991999997,-25.3,4.0,19.0,2372390.16778,-988654.88728,-1.0
1306895944.14,6.9282133,3.9949913,31000.000991999997,-25.3,4.0,16.7,2372705.3252704004,-987366.9607296,-1.0
1306895946.25,6.9299682,3.9989956,31000.000991999997,-25.3,4.0,14.0,2373011.88696,-985850.1955892,-1.0
1306895947.21,6.9306853,4.0008282,31000.000991999997,-25.3,4.0,12.7,2373128.5536304,-985158.8569844,-1.0
1306895949.53,6.9322135,4.0052944,31000.000991999997,-25.3,4.0,9.7,2373353.5208292,-983480.7073244,-1.0
1306895951.85,6.9334436,4.0097845,31000.000991999997,-25.3,4.0,6.7,2373496.2373692,-981803.4762996,-1.0
1306895952.76,6.9338504,4.0115763,31000.000991999997,-25.3,4.0,5.5,2373530.25968,-981136.84242,-1.0
1306895955.1,6.9346739,4.0161441,31000.000991999997,-25.3,4.0,2.5,2373558.96703,-979444.1258304,-1.0
1306895957.48,6.9352002,4.0207961,31000.000991999997,-25.3,4.0,359.4,2373503.19275,-977730.3134396,-1.0
1306895958.39,6.9353189,4.0225812,31000.000991999997,-25.3,4.0,358.3,2373459.0982604004,-977075.2609252001,-1.0
1306895960.62,6.9354148,4.0269606,31000.000991999997,-25.3,4.0,355.4,2373297.9433995998,-975474.5390892,-1.0
1306895962.9,6.9352282,4.0313871,31000.000991999997,-25.3,4.0,352.4,2373057.6218696,-973865.68077,-1.0
1306895963.87,6.9350597,4.0332892,31000.000991999997,-25.3,4.0,351.1,2372930.4893195997,-973177.2293043999,-1.0
1306895966.25,6.934432,4.0378751,31000.000991999997,-25.3,4.0,348.1,2372563.6585992,-971524.1780704,-1.0
1306895968.61,6.9335045,4.0423802,31000.000991999997,-25.3,4.0,345.0,2372118.4814195996,-969910.3328744,-1.0
1306895969.59,6.9330321,4.0442302,31000.000991999997,-25.3,4.0,343.8,2371910.9682895998,-969250.4575252001,-1.0
1306895972.09,6.931595,4.0489011,31000.000991999997,-25.3,4.0,340.5,2371320.4170895997,-967592.3209892,-1.0
1306895974.66,6.9297741,4.053618,31000.000991999997,-25.3,4.0,337.2,2370623.43544,-965929.6240856,-1.0
1306895975.55,6.929065,4.0552256,31000.000991999997,-25.3,4.0,336.0,2370361.78845,-965365.7461147999,-1.0
1306895977.58,6.9272954,4.0588455,31000.000991999997,-25.3,4.0,333.4,2369725.9288496,-964101.6056544,-1.0
1306895981.75,6.923022,4.0660332,31000.000991999997,-25.3,4.0,328.0,2368256.9327395996,-961615.7459947999,-1.0
1306895982.37,6.9223049,4.0670855,31000.000991999997,-25.3,4.0,327.2,2368017.0049104,-961254.6567443999,-1.0
1306895984.05,6.9203019,4.0698488,31000.000991999997,-25.3,4.0,325.0,2367354.2752304003,-960310.4966092,-1.0
1306895987.63,6.9156128,4.0755046,31000.000991999997,-25.3,4.0,320.4,2365838.1334495996,-958396.52017,-1.0
1306895988.24,6.9147509,4.0764434,31000.000991999997,-25.3,4.0,319.6,2365563.7568004,-958081.4611047999,-1.0
1306895989.65,6.9127141,4.0785576,31000.000991999997,-25.3,4.0,317.8,2364919.8919504,-957375.0634443999,-1.0
1306895992.82,6.9078361,4.0831091,31000.000991999997,-25.3,4.0,313.7,2363399.84597,-955869.9780943999,-1.0
1306895993.43,6.9068516,4.0839515,31000.000991999997,-25.3,4.0,312.9,2363096.36827,-955593.9610252001,-1.0
1306895994.98,6.9042853,4.086042,31000.000991999997,-25.3,4.0,310.9,2362309.5900295996,-954912.9898747999,-1.0
1306895998.66,6.8978449,4.0907003,31000.000991999997,-25.3,4.0,306.1,2360360.7710696,-953418.3704043999,-1.0
1306895999.25,6.8967671,4.0914071,31000.000991999997,-25.3,4.0,305.3,2360037.80518,-953194.74835,-1.0
1306896000.68,6.8941305,4.0930572,31000.000991999997,-25.3,4.0,303.5,2359251.0269396,-952676.5724804,-1.0
1306896003.34,6.8890276,4.0959577,31000.000991999997,-25.3,4.0,300.0,2357740.8234792,-951780.6078848,-1.0
1306896007.53,6.8806164,4.0999962,31000.000991999997,-25.3,4.0,294.6,2355283.6711696,-950574.2758252001,-1.0
1306896008.02,6.8795979,4.1004285,31000.000991999997,-25.3,4.0,294.0,2354988.3955695997,-950448.8821204,-1.0
1306896009.02,6.8775257,4.101273,31000.000991999997,-25.3,4.0,292.7,2354389.4454192,-950206.6248947999,-1.0
1306896010.83,6.8737024,4.1027117,31000.000991999997,-25.3,4.0,290.3,2353289.5438092,-949802.9831496,-1.0
1306896013.83,6.8672183,4.1048174,31000.000991999997,-25.3,4.0,286.4,2351438.5266895997,-949240.3190896,-1.0
1306896016.27,6.8618517,4.1062618,31000.000991999997,-25.3,4.0,283.3,2349919.3009192,-948883.4293144,-1.0
1306896017.55,6.859013,4.1069169,31000.886818799998,-37.7,5.2,281.1,2349120.4163792,-948734.3479447999,-1.0
1306896020.01,6.8534587,4.1078794,31006.3658216,-30.2,3.7,276.1,2347570.61318,-948559.0198552001,-1.0
1306896024.35,6.8435798,4.1090018,30995.2765824,-2.2,3.6,273.6,2344839.5107304,-948461.9397996,-1.0
1306896024.95,6.8422194,4.1091433,30994.554797599998,-1.4,3.6,273.6,2344464.0842092,-948453.3111904,-1.0
1306896026.02,6.8397789,4.1093969,30993.931438000003,-0.6,3.6,273.6,2343790.26529,-948437.9568592,-1.0
1306896027.88,6.8355381,4.1098374,30993.964246399995,-0.1,3.6,273.6,2342619.82562,-948411.1852047999,-1.0
1306896304.76,6.2036256,4.1736392,30993.964246399995,-0.1,3.6,273.1,2168459.71506,-944441.7625056001,-1.0
1306896319.13,6.1707608,4.1768489,31000.3946928,-14.0,3.7,272.5,2159416.5061092,-944239.3018692,-1.0
1306896321.36,6.1656725,4.1772362,31002.0679212,-19.5,3.7,270.6,2158020.90239,-944247.7008196,-1.0
